,User-ID,Location,Age,Password
1124,60707,usa,38.0,
1125,80453,usa,24.0,
1126,83637,usa,57.0,
1127,86243,new zealand,,
1128,124597,canada,38.0,
1129,146113,usa,,
1130,208059,usa,,
1131,226205,usa,48.0,
1132,264321,canada,33.0,
1133,275111,netherlands,34.0,
1134,40012,new zealand,44.0,
1135,134837,malaysia,28.0,
1136,276077,spain,26.0,
1137,75115,germany,31.0,
1138,151762,germany,,
1139,149786,germany,,
1140,191756,germany,28.0,
1141,235113,austria,,
1142,276786,spain,34.0,
1143,1848,usa,22.0,
1144,9226,usa,27.0,
1145,12538,usa,18.0,
1146,20180,usa,36.0,
1147,24697,usa,48.0,
1148,44280,usa,25.0,
1149,55923,usa,,
1150,57105,usa,32.0,
1151,71076,usa,41.0,
1152,79182,usa,29.0,
1153,91113,usa,26.0,
1154,100459,usa,38.0,
1155,111261,usa,,
1156,115572,usa,23.0,
1157,129358,usa,36.0,
1158,130396,canada,39.0,
1159,138307,usa,24.0,
1160,173684,usa,15.0,
1161,194605,usa,41.0,
1162,201674,usa,28.0,
1163,206074,usa,16.0,
1164,212888,usa,50.0,
1165,215728,usa,30.0,
1166,227327,usa,35.0,
1167,232964,usa,44.0,
1168,235952,usa,25.0,
1169,236913,canada,28.0,
1170,245295,malaysia,24.0,
1171,249989,usa,,
1172,263107,austria,24.0,
1173,276231,usa,,
1174,278356,usa,57.0,
1175,2033,usa,27.0,
1176,4896,romania,18.0,
1177,6563,usa,31.0,
1178,7958,portugal,27.0,
1179,9908,usa,36.0,
1180,10560,usa,27.0,
1181,12272,romania,18.0,
1182,16532,usa,44.0,
1183,18067,malaysia,33.0,
1184,18411,germany,40.0,
1185,21576,usa,31.0,
1186,23571,usa,41.0,
1187,24186,usa,36.0,
1188,25409,usa,31.0,
1189,25919,usa,,
1190,26730,usa,13.0,
1191,27140,usa,49.0,
1192,28150,usa,25.0,
1193,30445,unknown,23.0,
1194,30487,usa,40.0,
1195,30735,usa,,
1196,31816,usa,36.0,
1197,32122,usa,24.0,
1198,35148,usa,24.0,
1199,39616,usa,38.0,
1200,40415,usa,34.0,
1201,40943,usa,40.0,
1202,43806,usa,31.0,
1203,48213,usa,,
1204,48217,usa,40.0,
1205,52350,portugal,31.0,
1206,52993,unknown,30.0,
1207,53254,usa,17.0,
1208,54335,usa,43.0,
1209,54429,usa,32.0,
1210,58855,usa,38.0,
1211,60031,usa,,
1212,63394,usa,22.0,
1213,69156,usa,31.0,
1214,74056,usa,24.0,
1215,74185,usa,28.0,
1216,74286,usa,23.0,
1217,75591,usa,33.0,
1218,81274,united kingdom,28.0,
1219,81370,usa,35.0,
1220,81484,usa,21.0,
1221,84479,usa,25.0,
1222,85367,usa,17.0,
1223,85426,usa,23.0,
1224,86849,usa,66.0,
1225,87938,malaysia,15.0,
1226,88170,usa,38.0,
1227,88435,philippines,19.0,
1228,88733,usa,,
1229,90174,usa,30.0,
1230,90736,usa,37.0,
1231,91184,malaysia,31.0,
1232,97290,usa,24.0,
1233,98904,usa,28.0,
1234,100227,iran,36.0,
1235,100906,usa,34.0,
1236,101209,usa,44.0,
1237,101851,usa,29.0,
1238,102647,usa,14.0,
1239,103541,austria,24.0,
1240,104362,usa,45.0,
1241,104812,usa,19.0,
1242,105221,usa,15.0,
1243,108243,usa,14.0,
1244,111166,usa,44.0,
1245,111847,usa,38.0,
1246,114446,united kingdom,26.0,
1247,114581,usa,23.0,
1248,119858,usa,53.0,
1249,120579,portugal,18.0,
1250,123257,usa,20.0,
1251,123430,usa,,
1252,124717,netherlands,24.0,
1253,125031,unknown,,
1254,125774,iran,36.0,
1255,128434,usa,24.0,
1256,131594,usa,47.0,
1257,136491,usa,18.0,
1258,137742,dominican republic,24.0,
1259,138239,usa,40.0,
1260,138602,usa,36.0,
1261,138815,south korea,53.0,
1262,141338,usa,,
1263,141511,usa,30.0,
1264,143163,usa,26.0,
1265,145449,usa,,
1266,146803,usa,,
1267,147141,usa,21.0,
1268,147752,usa,27.0,
1269,149084,usa,32.0,
1270,150124,usa,30.0,
1271,151991,netherlands,39.0,
1272,153054,usa,20.0,
1273,153367,usa,45.0,
1274,159506,usa,28.0,
1275,159546,canada,13.0,
1276,164465,usa,33.0,
1277,164581,unknown,30.0,
1278,168954,usa,29.0,
1279,169682,usa,26.0,
1280,170634,usa,,
1281,170869,usa,,
1282,171011,usa,13.0,
1283,172119,usa,28.0,
1284,174596,usa,,
1285,175070,usa,31.0,
1286,175254,usa,,
1287,177073,usa,,
1288,179501,usa,23.0,
1289,179734,usa,26.0,
1290,179978,usa,28.0,
1291,180591,portugal,1.0,
1292,182847,usa,40.0,
1293,182969,usa,36.0,
1294,183061,usa,30.0,
1295,183088,usa,43.0,
1296,184354,usa,36.0,
1297,185176,usa,37.0,
1298,186784,usa,17.0,
1299,186811,usa,66.0,
1300,188273,usa,22.0,
1301,189631,usa,29.0,
1302,189996,unknown,34.0,
1303,193469,usa,29.0,
1304,195904,usa,36.0,
1305,196052,usa,36.0,
1306,198621,usa,42.0,
1307,199209,usa,32.0,
1308,201673,usa,19.0,
1309,201783,usa,25.0,
1310,203020,usa,33.0,
1311,203075,usa,23.0,
1312,204813,usa,,
1313,206567,usa,33.0,
1314,208815,usa,23.0,
1315,213628,unknown,31.0,
1316,215986,usa,28.0,
1317,219301,usa,,
1318,220688,usa,27.0,
1319,223431,usa,,
1320,224525,romania,18.0,
1321,224997,philippines,,
1322,225078,usa,46.0,
1323,225887,usa,13.0,
1324,226006,usa,35.0,
1325,227397,usa,,
1326,229741,usa,29.0,
1327,229768,unknown,23.0,
1328,230374,germany,30.0,
1329,231081,usa,15.0,
1330,231354,usa,,
1331,232099,usa,32.0,
1332,233196,usa,43.0,
1333,235498,portugal,42.0,
1334,238540,usa,32.0,
1335,239609,usa,42.0,
1336,240280,usa,36.0,
1337,240403,usa,49.0,
1338,242083,usa,24.0,
1339,242409,france,23.0,
1340,243058,malaysia,,
1341,244657,usa,32.0,
1342,246247,usa,29.0,
1343,247129,malaysia,26.0,
1344,248815,usa,14.0,
1345,249894,usa,,
1346,253482,usa,24.0,
1347,254899,usa,54.0,
1348,256167,usa,14.0,
1349,257204,usa,32.0,
1350,262118,usa,25.0,
1351,264317,portugal,25.0,
1352,264525,philippines,17.0,
1353,265889,canada,30.0,
1354,266226,usa,,
1355,266650,usa,35.0,
1356,268030,new zealand,,
1357,274308,usa,33.0,
1358,275401,united kingdom,42.0,
1359,276165,usa,20.0,
1360,20418,usa,21.0,
1361,41687,unknown,,
1362,55202,usa,,
1363,66853,canada,39.0,
1364,86959,usa,29.0,
1365,91100,usa,33.0,
1366,117390,unknown,,
1367,136205,usa,39.0,
1368,136326,usa,42.0,
1369,138097,usa,35.0,
1370,175117,usa,,
1371,207499,usa,,
1372,214272,usa,42.0,
1373,245963,usa,,
1374,276796,united kingdom,21.0,
1375,277195,usa,54.0,
1376,12835,germany,38.0,
1377,13126,india,21.0,
1378,19842,usa,,
1379,24194,usa,20.0,
1380,25533,united kingdom,38.0,
1381,33517,united kingdom,47.0,
1382,35798,united kingdom,0.0,
1383,37567,united kingdom,36.0,
1384,38464,united kingdom,33.0,
1385,38818,united kingdom,28.0,
1386,40992,united kingdom,24.0,
1387,46903,united kingdom,43.0,
1388,48306,united kingdom,26.0,
1389,53590,switzerland,40.0,
1390,55858,canada,28.0,
1391,59206,united kingdom,,
1392,60797,united kingdom,24.0,
1393,62895,united kingdom,39.0,
1394,63714,united kingdom,29.0,
1395,64448,netherlands,23.0,
1396,67600,united kingdom,36.0,
1397,72227,germany,,
1398,76350,united kingdom,20.0,
1399,76434,ireland,,
1400,77263,united kingdom,,
1401,81207,portugal,20.0,
1402,85278,united kingdom,30.0,
1403,90417,usa,40.0,
1404,91251,united kingdom,35.0,
1405,93147,united kingdom,31.0,
1406,96019,united kingdom,25.0,
1407,105627,canada,23.0,
1408,105840,spain,19.0,
1409,110029,united kingdom,27.0,
1410,112457,united kingdom,41.0,
1411,114279,united kingdom,42.0,
1412,119575,canada,30.0,
1413,121119,usa,50.0,
1414,123557,finland,,
1415,127131,united kingdom,42.0,
1416,129393,finland,27.0,
1417,131099,united kingdom,39.0,
1418,131476,australia,29.0,
1419,131855,united kingdom,31.0,
1420,132203,united kingdom,,
1421,133885,united kingdom,35.0,
1422,137190,france,31.0,
1423,145644,malaysia,24.0,
1424,156534,united kingdom,26.0,
1425,162798,united kingdom,31.0,
1426,164096,portugal,29.0,
1427,165512,united kingdom,28.0,
1428,167300,united kingdom,35.0,
1429,167521,united kingdom,23.0,
1430,168691,united kingdom,,
1431,170073,united kingdom,,
1432,171846,austria,,
1433,173243,united kingdom,37.0,
1434,178797,portugal,29.0,
1435,180206,united kingdom,27.0,
1436,182053,canada,30.0,
1437,182801,united kingdom,,
1438,195145,united kingdom,70.0,
1439,196031,united kingdom,,
1440,197775,romania,21.0,
1441,201470,greece,34.0,
1442,201548,germany,29.0,
1443,208410,united kingdom,23.0,
1444,209265,usa,44.0,
1445,209516,united kingdom,57.0,
1446,214890,united kingdom,62.0,
1447,217121,united kingdom,43.0,
1448,224646,united kingdom,,
1449,232670,united kingdom,23.0,
1450,235295,united kingdom,37.0,
1451,241548,usa,44.0,
1452,244007,united kingdom,27.0,
1453,244277,united kingdom,44.0,
1454,246776,australia,21.0,
1455,250483,united kingdom,,
1456,250832,australia,19.0,
1457,252628,unknown,,
1458,258520,australia,36.0,
1459,261037,united kingdom,,
1460,262998,australia,,
1461,266866,united kingdom,33.0,
1462,268932,canada,38.0,
1463,269916,united kingdom,28.0,
1464,273718,united kingdom,32.0,
1465,85433,germany,33.0,
1466,275573,switzerland,26.0,
1467,180280,switzerland,23.0,
1468,143909,germany,26.0,
1469,167492,germany,16.0,
1470,6345,usa,29.0,
1471,37239,usa,,
1472,42948,unknown,42.0,
1473,69554,unknown,,
1474,78573,usa,23.0,
1475,96448,usa,,
1476,107244,usa,50.0,
1477,117593,canada,31.0,
1478,129465,usa,33.0,
1479,168438,usa,,
1480,174304,usa,26.0,
1481,175874,canada,,
1482,176094,usa,22.0,
1483,183046,canada,,
1484,212439,usa,,
1485,213150,usa,103.0,
1486,218344,australia,23.0,
1487,223325,usa,48.0,
1488,230013,usa,,
1489,238541,canada,,
1490,29570,slovenia,24.0,
1491,35836,usa,34.0,
1492,35857,usa,36.0,
1493,36741,canada,24.0,
1494,41781,usa,54.0,
1495,49225,usa,,
1496,110853,usa,34.0,
1497,125303,germany,25.0,
1498,150896,usa,30.0,
1499,243077,usa,34.0,
1500,248274,usa,17.0,
1501,267635,usa,69.0,
1502,29101,usa,38.0,
1503,31580,usa,33.0,
1504,32252,usa,45.0,
1505,50849,canada,52.0,
1506,56447,usa,22.0,
1507,81492,usa,28.0,
1508,117215,usa,27.0,
1509,137211,usa,,
1510,213197,usa,33.0,
1511,220278,usa,32.0,
1512,220664,usa,28.0,
1513,238179,usa,,
1514,263691,canada,,
1515,56272,canada,19.0,
1516,104399,usa,29.0,
1517,112026,usa,17.0,
1518,180586,canada,,
1519,201526,canada,25.0,
1520,241802,usa,17.0,
1521,244790,united kingdom,19.0,
1522,16966,canada,41.0,
1523,24934,usa,,
1524,38556,canada,,
1525,42466,canada,38.0,
1526,42721,canada,31.0,
1527,52853,usa,61.0,
1528,67176,canada,31.0,
1529,69612,usa,,
1530,73622,usa,27.0,
1531,76236,usa,,
1532,104144,usa,65.0,
1533,107921,usa,47.0,
1534,108753,usa,48.0,
1535,113259,usa,30.0,
1536,145887,usa,,
1537,163804,usa,43.0,
1538,168971,canada,49.0,
1539,177072,usa,47.0,
1540,186238,unknown,,
1541,189334,canada,49.0,
1542,211603,usa,,
1543,251019,usa,52.0,
1544,267802,canada,,
1545,269273,usa,,
1546,1424,australia,,
1547,9139,usa,17.0,
1548,16777,usa,30.0,
1549,19664,usa,19.0,
1550,37644,usa,18.0,
1551,44331,usa,,
1552,46443,usa,14.0,
1553,67840,usa,50.0,
1554,70379,usa,,
1555,77886,usa,38.0,
1556,101876,usa,38.0,
1557,109899,usa,,
1558,119594,canada,33.0,
1559,127359,usa,33.0,
1560,150979,usa,34.0,
1561,161200,usa,43.0,
1562,176978,usa,,
1563,187981,australia,23.0,
1564,201644,usa,,
1565,203877,usa,,
1566,205554,usa,16.0,
1567,223231,poland,17.0,
1568,233917,usa,38.0,
1569,244742,usa,18.0,
1570,206034,usa,14.0,
1571,2766,usa,42.0,
1572,10819,usa,27.0,
1573,14422,usa,,
1574,15367,usa,,
1575,16545,usa,,
1576,20332,usa,39.0,
1577,27091,usa,21.0,
1578,38557,usa,28.0,
1579,42883,usa,51.0,
1580,47118,usa,42.0,
1581,53256,usa,21.0,
1582,55375,canada,18.0,
1583,55927,usa,17.0,
1584,56959,usa,52.0,
1585,59727,usa,24.0,
1586,62558,usa,,
1587,63625,usa,15.0,
1588,76168,usa,,
1589,76576,usa,17.0,
1590,83671,unknown,52.0,
1591,93426,usa,35.0,
1592,94529,usa,31.0,
1593,101126,usa,28.0,
1594,103304,usa,44.0,
1595,106682,usa,37.0,
1596,113955,usa,16.0,
1597,116506,usa,,
1598,120327,usa,,
1599,124363,usa,36.0,
1600,130181,unknown,17.0,
1601,135064,usa,18.0,
1602,136430,usa,,
1603,144433,usa,,
1604,150661,usa,36.0,
1605,152946,portugal,25.0,
1606,156706,usa,19.0,
1607,167442,canada,18.0,
1608,170229,usa,56.0,
1609,172061,usa,25.0,
1610,173881,usa,32.0,
1611,178181,usa,32.0,
1612,179733,usa,26.0,
1613,180032,usa,,
1614,187763,usa,33.0,
1615,187830,usa,26.0,
1616,193352,usa,,
1617,202127,usa,25.0,
1618,202182,usa,24.0,
1619,203900,usa,30.0,
1620,203910,phillipines,16.0,
1621,218121,usa,,
1622,218721,usa,,
1623,233431,usa,,
1624,240495,usa,46.0,
1625,240700,usa,15.0,
1626,241806,usa,30.0,
1627,242097,usa,58.0,
1628,249695,canada,35.0,
1629,263163,usa,26.0,
1630,265607,usa,31.0,
1631,266056,usa,47.0,
1632,267249,usa,26.0,
1633,269157,usa,,
1634,271705,usa,25.0,
1635,272573,usa,23.0,
1636,274808,usa,17.0,
1637,275264,usa,35.0,
1638,245446,usa,24.0,
1639,276904,usa,,
1640,278314,usa,,
1641,89602,usa,,
1642,127049,usa,31.0,
1643,128835,usa,60.0,
1644,134137,usa,27.0,
1645,152291,usa,,
1646,187232,usa,83.0,
1647,238065,usa,27.0,
1648,245157,unknown,53.0,
1649,262066,usa,27.0,
1650,187343,spain,29.0,
1651,49144,spain,43.0,
1652,49155,unknown,26.0,
1653,14183,usa,,
1654,59241,canada,,
1655,62891,usa,27.0,
1656,138372,usa,32.0,
1657,153042,usa,35.0,
1658,173517,usa,35.0,
1659,183883,usa,35.0,
1660,194025,usa,,
1661,217089,usa,50.0,
1662,227146,usa,,
1663,229386,australia,48.0,
1664,267033,usa,,
1665,21364,usa,32.0,
1666,25454,usa,,
1667,31919,usa,52.0,
1668,39270,canada,,
1669,53278,canada,34.0,
1670,70450,canada,25.0,
1671,74691,usa,49.0,
1672,105386,canada,29.0,
1673,139387,canada,30.0,
1674,179744,usa,26.0,
1675,181165,usa,39.0,
1676,183922,canada,,
1677,189813,canada,,
1678,224923,usa,24.0,
1679,276463,usa,26.0,
1680,276822,canada,11.0,
1681,278554,japan,22.0,
1682,7125,usa,28.0,
1683,8067,usa,26.0,
1684,15819,usa,,
1685,26621,usa,,
1686,35320,australia,24.0,
1687,38004,usa,44.0,
1688,47903,germany,29.0,
1689,50504,unknown,,
1690,51350,unknown,,
1691,62966,usa,23.0,
1692,67248,usa,23.0,
1693,71777,usa,34.0,
1694,73044,canada,,
1695,74833,germany,35.0,
1696,88828,usa,40.0,
1697,91052,usa,,
1698,95173,usa,,
1699,106374,usa,16.0,
1700,127089,usa,,
1701,129945,usa,27.0,
1702,133778,usa,25.0,
1703,139742,canada,36.0,
1704,141493,usa,44.0,
1705,142020,usa,27.0,
1706,142861,usa,,
1707,146874,usa,,
1708,154137,usa,,
1709,155141,usa,31.0,
1710,155778,unknown,,
1711,162856,usa,30.0,
1712,163754,unknown,,
1713,164728,usa,,
1714,165308,usa,33.0,
1715,167542,united kingdom,36.0,
1716,173509,usa,50.0,
1717,183200,usa,37.0,
1718,186039,iran,24.0,
1719,209047,usa,22.0,
1720,210874,canada,26.0,
1721,213812,usa,18.0,
1722,224430,usa,,
1723,226700,usa,,
1724,228868,usa,33.0,
1725,231337,usa,26.0,
1726,237789,unknown,22.0,
1727,242006,dominican republic,30.0,
1728,244814,usa,26.0,
1729,249407,usa,22.0,
1730,258938,usa,27.0,
1731,263325,canada,27.0,
1732,269738,usa,29.0,
1733,25028,usa,35.0,
1734,99390,united kingdom,24.0,
1735,138441,usa,34.0,
1736,121093,usa,32.0,
1737,3145,usa,34.0,
1738,14007,unknown,56.0,
1739,122429,usa,48.0,
1740,128332,usa,,
1741,146078,unknown,42.0,
1742,199871,usa,,
1743,204634,usa,71.0,
1744,207616,unknown,53.0,
1745,244171,usa,51.0,
1746,267444,usa,62.0,
1747,209148,usa,33.0,
1748,73651,usa,,
1749,77377,usa,16.0,
1750,197659,usa,49.0,
1751,243088,usa,15.0,
1752,264688,usa,2.0,
1753,162052,usa,51.0,
1754,128669,canada,22.0,
1755,269799,usa,,
1756,44727,usa,,
1757,173018,new zealand,,
1758,177195,usa,20.0,
1759,206979,new zealand,22.0,
1760,234205,usa,15.0,
1761,507,usa,,
1762,15333,unknown,16.0,
1763,16601,usa,40.0,
1764,19085,usa,60.0,
1765,23699,usa,25.0,
1766,26284,usa,,
1767,30385,united kingdom,31.0,
1768,32627,usa,49.0,
1769,32721,france,36.0,
1770,33491,canada,,
1771,44472,canada,14.0,
1772,44595,canada,39.0,
1773,49212,usa,38.0,
1774,53284,united kingdom,19.0,
1775,53729,australia,,
1776,76532,usa,36.0,
1777,82795,usa,,
1778,89207,united kingdom,26.0,
1779,91026,ireland,40.0,
1780,94818,canada,29.0,
1781,95025,usa,21.0,
1782,95506,united kingdom,42.0,
1783,96440,usa,29.0,
1784,97055,canada,51.0,
1785,99955,usa,14.0,
1786,101606,canada,32.0,
1787,101635,usa,,
1788,119505,netherlands,32.0,
1789,126783,united kingdom,44.0,
1790,138010,usa,31.0,
1791,144555,usa,37.0,
1792,148662,usa,25.0,
1793,152409,usa,33.0,
1794,161361,usa,15.0,
1795,162738,usa,35.0,
1796,168464,usa,11.0,
1797,170415,usa,30.0,
1798,173650,canada,27.0,
1799,176170,canada,,
1800,176902,usa,25.0,
1801,180651,united kingdom,54.0,
1802,181995,belgium,25.0,
1803,192176,usa,58.0,
1804,197687,usa,,
1805,204359,unknown,40.0,
1806,205919,usa,25.0,
1807,207275,united kingdom,22.0,
1808,209163,usa,,
1809,211344,usa,32.0,
1810,219951,united kingdom,19.0,
1811,222050,usa,45.0,
1812,223087,usa,,
1813,229551,canada,28.0,
1814,234721,usa,,
1815,238557,malaysia,21.0,
1816,240333,united kingdom,33.0,
1817,243004,canada,14.0,
1818,245410,usa,28.0,
1819,251739,usa,,
1820,259006,usa,28.0,
1821,261120,usa,70.0,
1822,265904,netherlands,23.0,
1823,268657,malaysia,20.0,
1824,27838,usa,,
1825,72992,france,44.0,
1826,17789,france,26.0,
1827,14232,france,23.0,
1828,183287,france,28.0,
1829,206865,france,22.0,
1830,8890,france,47.0,
1831,15589,france,,
1832,26443,france,27.0,
1833,74172,france,20.0,
1834,90232,france,23.0,
1835,124617,france,29.0,
1836,131441,france,18.0,
1837,145558,france,30.0,
1838,164944,france,23.0,
1839,176459,canada,30.0,
1840,177660,france,,
1841,197685,france,33.0,
1842,224360,france,26.0,
1843,234281,switzerland,,
1844,257033,switzerland,31.0,
1845,259155,france,25.0,
1846,274881,switzerland,33.0,
1847,56039,france,34.0,
1848,74215,france,26.0,
1849,122037,germany,27.0,
1850,141601,france,29.0,
1851,154441,canada,40.0,
1852,173999,switzerland,33.0,
1853,187598,france,16.0,
1854,196261,france,24.0,
1855,211610,france,50.0,
1856,239594,belgium,28.0,
1857,223386,france,27.0,
1858,24933,usa,44.0,
1859,30416,usa,65.0,
1860,33124,canada,,
1861,50539,usa,42.0,
1862,53520,canada,59.0,
1863,55607,usa,,
1864,57833,usa,58.0,
1865,62881,usa,39.0,
1866,79186,usa,37.0,
1867,115679,usa,16.0,
1868,115956,usa,,
1869,117738,usa,,
1870,124079,canada,24.0,
1871,127648,canada,42.0,
1872,128019,usa,,
1873,131027,usa,31.0,
1874,139828,usa,49.0,
1875,146283,usa,,
1876,156300,usa,49.0,
1877,159822,usa,37.0,
1878,168144,usa,46.0,
1879,174892,unknown,,
1880,185136,usa,,
1881,195386,usa,53.0,
1882,200196,usa,56.0,
1883,232048,canada,,
1884,235619,usa,41.0,
1885,241080,usa,,
1886,251483,usa,54.0,
1887,253106,usa,45.0,
1888,259400,usa,,
1889,263413,usa,45.0,
1890,270828,canada,44.0,
1891,2854,usa,36.0,
1892,4426,usa,,
1893,5903,austria,25.0,
1894,8454,usa,,
1895,10447,usa,,
1896,12154,usa,41.0,
1897,18250,usa,31.0,
1898,29915,usa,38.0,
1899,35826,usa,,
1900,36673,usa,48.0,
1901,38034,usa,26.0,
1902,38789,usa,26.0,
1903,38899,canada,,
1904,39281,usa,45.0,
1905,45557,usa,33.0,
1906,48519,usa,,
1907,54889,usa,,
1908,55493,canada,35.0,
1909,56654,usa,,
1910,62542,usa,40.0,
1911,67402,usa,,
1912,73723,usa,,
1913,78448,usa,,
1914,81082,usa,56.0,
1915,87949,usa,44.0,
1916,88793,usa,25.0,
1917,103336,usa,55.0,
1918,104657,usa,25.0,
1919,108405,unknown,49.0,
1920,109864,usa,,
1921,112818,unknown,15.0,
1922,121170,usa,30.0,
1923,122793,canada,46.0,
1924,125143,usa,22.0,
1925,126810,usa,,
1926,128622,usa,23.0,
1927,130157,usa,47.0,
1928,136104,canada,,
1929,138379,usa,51.0,
1930,139913,usa,54.0,
1931,140161,australia,44.0,
1932,141901,new zealand,43.0,
1933,142062,usa,41.0,
1934,142680,usa,26.0,
1935,142745,japan,38.0,
1936,149934,usa,44.0,
1937,151104,usa,,
1938,160571,france,,
1939,163488,usa,24.0,
1940,170724,usa,43.0,
1941,171096,usa,,
1942,172091,usa,58.0,
1943,175287,usa,32.0,
1944,183952,usa,68.0,
1945,185056,unknown,28.0,
1946,187145,usa,65.0,
1947,208556,usa,59.0,
1948,210315,usa,,
1949,211919,usa,38.0,
1950,215352,usa,,
1951,217262,usa,55.0,
1952,219938,usa,,
1953,221445,usa,,
1954,221620,usa,,
1955,223154,usa,33.0,
1956,223954,usa,34.0,
1957,232211,usa,,
1958,235282,usa,43.0,
1959,236757,usa,,
1960,240568,usa,34.0,
1961,242618,usa,,
1962,244676,usa,24.0,
1963,249862,usa,,
1964,251606,canada,,
1965,252698,usa,30.0,
1966,256732,usa,,
1967,258275,usa,37.0,
1968,259378,australia,46.0,
1969,263601,usa,34.0,
1970,264627,canada,37.0,
1971,264657,usa,23.0,
1972,268927,usa,23.0,
1973,270554,canada,,
1974,273140,usa,,
1975,277143,usa,34.0,
1976,8066,usa,,
1977,8245,usa,31.0,
1978,11832,usa,,
1979,30263,usa,,
1980,30319,usa,41.0,
1981,31226,bulgaria,33.0,
1982,45641,unknown,2.0,
1983,47594,usa,52.0,
1984,51526,usa,34.0,
1985,53846,usa,55.0,
1986,68050,usa,61.0,
1987,73091,usa,,
1988,82628,usa,56.0,
1989,85757,usa,40.0,
1990,87974,usa,25.0,
1991,90423,usa,50.0,
1992,98012,usa,48.0,
1993,99102,usa,,
1994,104413,usa,53.0,
1995,111657,usa,35.0,
1996,117251,usa,,
1997,119066,australia,25.0,
1998,127045,usa,,
1999,132392,usa,38.0,
2000,135609,usa,,
2001,136139,usa,,
2002,143939,usa,,
2003,145737,usa,40.0,
2004,147676,usa,50.0,
2005,156510,canada,50.0,
2006,162780,usa,31.0,
2007,166646,usa,30.0,
2008,169735,usa,,
2009,171970,usa,,
2010,177295,usa,41.0,
2011,183985,usa,,
2012,184479,usa,,
2013,184661,netherlands,,
2014,189973,usa,,
2015,192696,usa,,
2016,193917,usa,,
2017,197425,united kingdom,43.0,
2018,199494,usa,57.0,
2019,211430,canada,28.0,
2020,213212,usa,40.0,
2021,228477,usa,,
2022,241042,usa,,
2023,244736,usa,23.0,
2024,245645,usa,,
2025,249187,usa,62.0,
2026,251122,usa,,
2027,253313,usa,41.0,
2028,255218,usa,46.0,
2029,257651,usa,,
2030,270801,usa,56.0,
2031,271000,usa,,
2032,276050,usa,30.0,
2033,102844,usa,27.0,
2034,110483,canada,30.0,
2035,123625,australia,22.0,
2036,15670,usa,,
2037,75429,usa,22.0,
2038,94840,usa,38.0,
2039,105535,usa,24.0,
2040,107675,usa,40.0,
2041,129368,unknown,,
2042,141819,australia,34.0,
2043,150627,usa,24.0,
2044,179772,canada,37.0,
2045,186969,usa,24.0,
2046,197364,usa,30.0,
2047,209375,usa,,
2048,241614,usa,20.0,
2049,260183,canada,25.0,
2050,14079,spain,41.0,
2051,59971,usa,27.0,
2052,77809,usa,29.0,
2053,105536,usa,17.0,
2054,214876,usa,19.0,
2055,244286,usa,22.0,
2056,278633,usa,,
2057,36256,usa,39.0,
2058,42408,usa,20.0,
2059,50143,sweden,16.0,
2060,56554,usa,39.0,
2061,84024,usa,37.0,
2062,95316,canada,,
2063,125411,usa,43.0,
2064,125736,usa,17.0,
2065,148695,usa,26.0,
2066,162671,canada,19.0,
2067,162886,portugal,29.0,
2068,178920,usa,31.0,
2069,187606,usa,53.0,
2070,225687,usa,16.0,
2071,262399,usa,48.0,
2072,276847,germany,27.0,
2073,8141,usa,,
2074,8362,usa,28.0,
2075,9177,united kingdom,26.0,
2076,11400,canada,49.0,
2077,16490,usa,76.0,
2078,16949,usa,49.0,
2079,18082,usa,38.0,
2080,27172,usa,,
2081,28177,usa,26.0,
2082,30989,usa,55.0,
2083,31987,usa,36.0,
2084,33818,canada,29.0,
2085,39513,canada,,
2086,41084,usa,36.0,
2087,49723,usa,,
2088,50336,usa,39.0,
2089,50547,canada,32.0,
2090,51207,usa,35.0,
2091,54622,malaysia,,
2092,58062,usa,52.0,
2093,59390,usa,,
